congress,start_date,chamber,state_abbrev,party_code,bioname,bioguide_id,birthday,cmltv_cong,cmltv_chamber,age_days,age_years,generation,party_name
93,1973-01-03,House,MD,100,"Byron, Goodloe Edgar",B001221,1929-06-22,2,2,15901,43.5345653661875,Silent,Democratic Party
94,1975-01-03,House,MD,100,"Byron, Goodloe Edgar",B001221,1929-06-22,3,3,16631,45.533196440794,Silent,Democratic Party
95,1977-01-03,House,MD,100,"Byron, Goodloe Edgar",B001221,1929-06-22,4,4,17362,47.5345653661875,Silent,Democratic Party
77,1941-01-03,House,MD,100,"Byron, Katharine Edgar",B001222,1903-10-25,1,1,13585,37.1937029431896,Greatest,Democratic Party
117,2021-01-03,House,NY,100,"Bowman, Jamaal",B001223,1976-04-01,1,1,16348,44.7583846680356,Gen X,Democratic Party
118,2023-01-03,House,NY,100,"Bowman, Jamaal",B001223,1976-04-01,2,2,17078,46.757015742642,Gen X,Democratic Party
117,2021-01-03,House,MO,100,"Bush, Cori",B001224,1976-07-21,1,1,16237,44.4544832306639,Gen X,Democratic Party
118,2023-01-03,House,MO,100,"Bush, Cori",B001224,1976-07-21,2,2,16967,46.4531143052704,Gen X,Democratic Party
96,1979-01-03,Senate,NJ,100,"Bradley, William Warren (Bill)",B001225,1943-07-28,1,1,12943,35.4360027378508,Silent,Democratic Party
97,1981-01-03,Senate,NJ,100,"Bradley, William Warren (Bill)",B001225,1943-07-28,2,2,13674,37.4373716632444,Silent,Democratic Party
98,1983-01-03,Senate,NJ,100,"Bradley, William Warren (Bill)",B001225,1943-07-28,3,3,14404,39.4360027378508,Silent,Democratic Party
99,1985-01-03,Senate,NJ,100,"Bradley, William Warren (Bill)",B001225,1943-07-28,4,4,15135,41.4373716632444,Silent,Democratic Party
100,1987-01-03,Senate,NJ,100,"Bradley, William Warren (Bill)",B001225,1943-07-28,5,5,15865,43.4360027378508,Silent,Democratic Party
101,1989-01-03,Senate,NJ,100,"Bradley, William Warren (Bill)",B001225,1943-07-28,6,6,16596,45.4373716632444,Silent,Democratic Party
102,1991-01-03,Senate,NJ,100,"Bradley, William Warren (Bill)",B001225,1943-07-28,7,7,17326,47.4360027378508,Silent,Democratic Party
103,1993-01-03,Senate,NJ,100,"Bradley, William Warren (Bill)",B001225,1943-07-28,8,8,18057,49.4373716632444,Silent,Democratic Party
104,1995-01-03,Senate,NJ,100,"Bradley, William Warren (Bill)",B001225,1943-07-28,9,9,18787,51.4360027378508,Silent,Democratic Party
103,1993-01-03,House,WI,100,"Barca, Peter William",B001226,1955-08-07,1,1,13664,37.409993155373,Boomers,Democratic Party
105,1997-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,1,1,18899,51.7426420260096,Silent,Democratic Party
106,1999-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,2,2,19629,53.741273100616,Silent,Democratic Party
107,2001-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,3,3,20360,55.7426420260096,Silent,Democratic Party
108,2003-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,4,4,21090,57.741273100616,Silent,Democratic Party
109,2005-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,5,5,21821,59.7426420260096,Silent,Democratic Party
110,2007-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,6,6,22551,61.741273100616,Silent,Democratic Party
111,2009-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,7,7,23282,63.7426420260096,Silent,Democratic Party
112,2011-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,8,8,24012,65.741273100616,Silent,Democratic Party
113,2013-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,9,9,24743,67.7426420260096,Silent,Democratic Party
114,2015-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,10,10,25473,69.741273100616,Silent,Democratic Party
115,2017-01-03,House,PA,100,"Brady, Robert A.",B001227,1945-04-07,11,11,26204,71.7426420260096,Silent,Democratic Party
105,1997-01-03,House,CA,200,"Bono, Mary",B001228,1961-10-24,1,1,12855,35.1950718685832,Boomers,Republican Party
106,1999-01-03,House,CA,200,"Bono, Mary",B001228,1961-10-24,2,2,13585,37.1937029431896,Boomers,Republican Party
107,2001-01-03,House,CA,200,"Bono, Mary",B001228,1961-10-24,3,3,14316,39.1950718685832,Boomers,Republican Party
108,2003-01-03,House,CA,200,"Bono, Mary",B001228,1961-10-24,4,4,15046,41.1937029431896,Boomers,Republican Party
109,2005-01-03,House,CA,200,"Bono, Mary",B001228,1961-10-24,5,5,15777,43.1950718685832,Boomers,Republican Party
110,2007-01-03,House,CA,200,"Bono, Mary",B001228,1961-10-24,6,6,16507,45.1937029431896,Boomers,Republican Party
111,2009-01-03,House,CA,200,"Bono, Mary",B001228,1961-10-24,7,7,17238,47.1950718685832,Boomers,Republican Party
112,2011-01-03,House,CA,200,"Bono, Mary",B001228,1961-10-24,8,8,17968,49.1937029431896,Boomers,Republican Party
106,1999-01-03,House,WA,100,"Baird, Brian",B001229,1956-03-07,1,1,15642,42.8254620123203,Boomers,Democratic Party
107,2001-01-03,House,WA,100,"Baird, Brian",B001229,1956-03-07,2,2,16373,44.8268309377139,Boomers,Democratic Party
108,2003-01-03,House,WA,100,"Baird, Brian",B001229,1956-03-07,3,3,17103,46.8254620123203,Boomers,Democratic Party
109,2005-01-03,House,WA,100,"Baird, Brian",B001229,1956-03-07,4,4,17834,48.8268309377139,Boomers,Democratic Party
110,2007-01-03,House,WA,100,"Baird, Brian",B001229,1956-03-07,5,5,18564,50.8254620123203,Boomers,Democratic Party
111,2009-01-03,House,WA,100,"Baird, Brian",B001229,1956-03-07,6,6,19295,52.8268309377139,Boomers,Democratic Party
106,1999-01-03,House,WI,100,"Baldwin, Tammy",B001230,1962-02-11,1,1,13475,36.8925393566051,Boomers,Democratic Party
107,2001-01-03,House,WI,100,"Baldwin, Tammy",B001230,1962-02-11,2,2,14206,38.8939082819986,Boomers,Democratic Party
108,2003-01-03,House,WI,100,"Baldwin, Tammy",B001230,1962-02-11,3,3,14936,40.8925393566051,Boomers,Democratic Party
109,2005-01-03,House,WI,100,"Baldwin, Tammy",B001230,1962-02-11,4,4,15667,42.8939082819986,Boomers,Democratic Party
110,2007-01-03,House,WI,100,"Baldwin, Tammy",B001230,1962-02-11,5,5,16397,44.8925393566051,Boomers,Democratic Party
111,2009-01-03,House,WI,100,"Baldwin, Tammy",B001230,1962-02-11,6,6,17128,46.8939082819986,Boomers,Democratic Party
112,2011-01-03,House,WI,100,"Baldwin, Tammy",B001230,1962-02-11,7,7,17858,48.8925393566051,Boomers,Democratic Party
113,2013-01-03,Senate,WI,100,"Baldwin, Tammy",B001230,1962-02-11,8,1,18589,50.8939082819986,Boomers,Democratic Party
114,2015-01-03,Senate,WI,100,"Baldwin, Tammy",B001230,1962-02-11,9,2,19319,52.8925393566051,Boomers,Democratic Party
115,2017-01-03,Senate,WI,100,"Baldwin, Tammy",B001230,1962-02-11,10,3,20050,54.8939082819986,Boomers,Democratic Party
116,2019-01-03,Senate,WI,100,"Baldwin, Tammy",B001230,1962-02-11,11,4,20780,56.8925393566051,Boomers,Democratic Party
117,2021-01-03,Senate,WI,100,"Baldwin, Tammy",B001230,1962-02-11,12,5,21511,58.8939082819986,Boomers,Democratic Party
118,2023-01-03,Senate,WI,100,"Baldwin, Tammy",B001230,1962-02-11,13,6,22241,60.8925393566051,Boomers,Democratic Party
106,1999-01-03,House,NV,100,"Berkley, Shelley",B001231,1951-01-20,1,1,17515,47.9534565366188,Boomers,Democratic Party
107,2001-01-03,House,NV,100,"Berkley, Shelley",B001231,1951-01-20,2,2,18246,49.9548254620123,Boomers,Democratic Party
108,2003-01-03,House,NV,100,"Berkley, Shelley",B001231,1951-01-20,3,3,18976,51.9534565366188,Boomers,Democratic Party
109,2005-01-03,House,NV,100,"Berkley, Shelley",B001231,1951-01-20,4,4,19707,53.9548254620123,Boomers,Democratic Party
110,2007-01-03,House,NV,100,"Berkley, Shelley",B001231,1951-01-20,5,5,20437,55.9534565366188,Boomers,Democratic Party
111,2009-01-03,House,NV,100,"Berkley, Shelley",B001231,1951-01-20,6,6,21168,57.9548254620123,Boomers,Democratic Party
112,2011-01-03,House,NV,100,"Berkley, Shelley",B001231,1951-01-20,7,7,21898,59.9534565366188,Boomers,Democratic Party
106,1999-01-03,House,IL,200,"Biggert, Judy Borg",B001232,1937-08-15,1,1,22421,61.3853524982888,Silent,Republican Party
107,2001-01-03,House,IL,200,"Biggert, Judy Borg",B001232,1937-08-15,2,2,23152,63.3867214236824,Silent,Republican Party
108,2003-01-03,House,IL,200,"Biggert, Judy Borg",B001232,1937-08-15,3,3,23882,65.3853524982888,Silent,Republican Party
109,2005-01-03,House,IL,200,"Biggert, Judy Borg",B001232,1937-08-15,4,4,24613,67.3867214236824,Silent,Republican Party
110,2007-01-03,House,IL,200,"Biggert, Judy Borg",B001232,1937-08-15,5,5,25343,69.3853524982888,Silent,Republican Party
111,2009-01-03,House,IL,200,"Biggert, Judy Borg",B001232,1937-08-15,6,6,26074,71.3867214236824,Silent,Republican Party
112,2011-01-03,House,IL,200,"Biggert, Judy Borg",B001232,1937-08-15,7,7,26804,73.3853524982888,Silent,Republican Party
106,1999-01-03,Senate,IN,100,"Bayh, Evan",B001233,1955-12-26,1,1,15714,43.0225872689938,Boomers,Democratic Party
107,2001-01-03,Senate,IN,100,"Bayh, Evan",B001233,1955-12-26,2,2,16445,45.0239561943874,Boomers,Democratic Party
108,2003-01-03,Senate,IN,100,"Bayh, Evan",B001233,1955-12-26,3,3,17175,47.0225872689938,Boomers,Democratic Party
109,2005-01-03,Senate,IN,100,"Bayh, Evan",B001233,1955-12-26,4,4,17906,49.0239561943874,Boomers,Democratic Party
110,2007-01-03,Senate,IN,100,"Bayh, Evan",B001233,1955-12-26,5,5,18636,51.0225872689938,Boomers,Democratic Party
111,2009-01-03,Senate,IN,100,"Bayh, Evan",B001233,1955-12-26,6,6,19367,53.0239561943874,Boomers,Democratic Party
106,1999-01-03,House,CA,100,"Baca, Joe",B001234,1947-01-23,1,1,18973,51.9452429842574,Boomers,Democratic Party
107,2001-01-03,House,CA,100,"Baca, Joe",B001234,1947-01-23,2,2,19704,53.9466119096509,Boomers,Democratic Party
108,2003-01-03,House,CA,100,"Baca, Joe",B001234,1947-01-23,3,3,20434,55.9452429842574,Boomers,Democratic Party
109,2005-01-03,House,CA,100,"Baca, Joe",B001234,1947-01-23,4,4,21165,57.9466119096509,Boomers,Democratic Party
110,2007-01-03,House,CA,100,"Baca, Joe",B001234,1947-01-23,5,5,21895,59.9452429842574,Boomers,Democratic Party
111,2009-01-03,House,CA,100,"Baca, Joe",B001234,1947-01-23,6,6,22626,61.9466119096509,Boomers,Democratic Party
112,2011-01-03,House,CA,100,"Baca, Joe",B001234,1947-01-23,7,7,23356,63.9452429842574,Boomers,Democratic Party
107,2001-01-03,House,SC,200,"Brown, Henry Edward, Jr.",B001235,1935-12-20,1,1,23756,65.0403832991102,Silent,Republican Party
108,2003-01-03,House,SC,200,"Brown, Henry Edward, Jr.",B001235,1935-12-20,2,2,24486,67.0390143737166,Silent,Republican Party
109,2005-01-03,House,SC,200,"Brown, Henry Edward, Jr.",B001235,1935-12-20,3,3,25217,69.0403832991102,Silent,Republican Party
110,2007-01-03,House,SC,200,"Brown, Henry Edward, Jr.",B001235,1935-12-20,4,4,25947,71.0390143737166,Silent,Republican Party
111,2009-01-03,House,SC,200,"Brown, Henry Edward, Jr.",B001235,1935-12-20,5,5,26678,73.0403832991102,Silent,Republican Party
107,2001-01-03,House,AR,200,"Boozman, John",B001236,1950-12-10,1,1,18287,50.0670773442847,Boomers,Republican Party
108,2003-01-03,House,AR,200,"Boozman, John",B001236,1950-12-10,2,2,19017,52.0657084188912,Boomers,Republican Party
109,2005-01-03,House,AR,200,"Boozman, John",B001236,1950-12-10,3,3,19748,54.0670773442847,Boomers,Republican Party
110,2007-01-03,House,AR,200,"Boozman, John",B001236,1950-12-10,4,4,20478,56.0657084188912,Boomers,Republican Party
111,2009-01-03,House,AR,200,"Boozman, John",B001236,1950-12-10,5,5,21209,58.0670773442847,Boomers,Republican Party
112,2011-01-03,Senate,AR,200,"Boozman, John",B001236,1950-12-10,6,1,21939,60.0657084188912,Boomers,Republican Party
113,2013-01-03,Senate,AR,200,"Boozman, John",B001236,1950-12-10,7,2,22670,62.0670773442847,Boomers,Republican Party
114,2015-01-03,Senate,AR,200,"Boozman, John",B001236,1950-12-10,8,3,23400,64.0657084188912,Boomers,Republican Party
115,2017-01-03,Senate,AR,200,"Boozman, John",B001236,1950-12-10,9,4,24131,66.0670773442847,Boomers,Republican Party
116,2019-01-03,Senate,AR,200,"Boozman, John",B001236,1950-12-10,10,5,24861,68.0657084188912,Boomers,Republican Party
117,2021-01-03,Senate,AR,200,"Boozman, John",B001236,1950-12-10,11,6,25592,70.0670773442847,Boomers,Republican Party
118,2023-01-03,Senate,AR,200,"Boozman, John",B001236,1950-12-10,12,7,26322,72.0657084188912,Boomers,Republican Party
107,2001-01-03,Senate,MN,328,"Barkley, Dean",B001237,1950-08-31,1,1,18388,50.3436002737851,Boomers,Independent
108,2003-01-03,House,NC,100,"Ballance, Frank W., Jr.",B001238,1942-02-15,1,1,22237,60.8815879534565,Silent,Democratic Party
108,2003-01-03,House,SC,200,"Barrett, James Gresham",B001239,1961-02-14,1,1,15298,41.8836413415469,Boomers,Republican Party
109,2005-01-03,House,SC,200,"Barrett, James Gresham",B001239,1961-02-14,2,2,16029,43.8850102669405,Boomers,Republican Party
110,2007-01-03,House,SC,200,"Barrett, James Gresham",B001239,1961-02-14,3,3,16759,45.8836413415469,Boomers,Republican Party
111,2009-01-03,House,SC,200,"Barrett, James Gresham",B001239,1961-02-14,4,4,17490,47.8850102669405,Boomers,Republican Party
108,2003-01-03,House,CO,200,"Beauprez, Bob",B001240,1948-09-22,1,1,19826,54.280629705681,Boomers,Republican Party
109,2005-01-03,House,CO,200,"Beauprez, Bob",B001240,1948-09-22,2,2,20557,56.2819986310746,Boomers,Republican Party
108,2003-01-03,House,TX,100,"Bell, Chris",B001241,1959-11-23,1,1,15747,43.1129363449692,Boomers,Democratic Party
108,2003-01-03,House,NY,100,"Bishop, Timothy H.",B001242,1950-06-01,1,1,19209,52.5913757700205,Boomers,Democratic Party
109,2005-01-03,House,NY,100,"Bishop, Timothy H.",B001242,1950-06-01,2,2,19940,54.5927446954141,Boomers,Democratic Party
110,2007-01-03,House,NY,100,"Bishop, Timothy H.",B001242,1950-06-01,3,3,20670,56.5913757700205,Boomers,Democratic Party
111,2009-01-03,House,NY,100,"Bishop, Timothy H.",B001242,1950-06-01,4,4,21401,58.5927446954141,Boomers,Democratic Party
112,2011-01-03,House,NY,100,"Bishop, Timothy H.",B001242,1950-06-01,5,5,22131,60.5913757700205,Boomers,Democratic Party
113,2013-01-03,House,NY,100,"Bishop, Timothy H.",B001242,1950-06-01,6,6,22862,62.5927446954141,Boomers,Democratic Party
108,2003-01-03,House,TN,200,"Blackburn, Marsha",B001243,1952-06-06,1,1,18473,50.5763175906913,Boomers,Republican Party
109,2005-01-03,House,TN,200,"Blackburn, Marsha",B001243,1952-06-06,2,2,19204,52.5776865160849,Boomers,Republican Party
110,2007-01-03,House,TN,200,"Blackburn, Marsha",B001243,1952-06-06,3,3,19934,54.5763175906913,Boomers,Republican Party
111,2009-01-03,House,TN,200,"Blackburn, Marsha",B001243,1952-06-06,4,4,20665,56.5776865160849,Boomers,Republican Party
112,2011-01-03,House,TN,200,"Blackburn, Marsha",B001243,1952-06-06,5,5,21395,58.5763175906913,Boomers,Republican Party
113,2013-01-03,House,TN,200,"Blackburn, Marsha",B001243,1952-06-06,6,6,22126,60.5776865160849,Boomers,Republican Party
114,2015-01-03,House,TN,200,"Blackburn, Marsha",B001243,1952-06-06,7,7,22856,62.5763175906913,Boomers,Republican Party
115,2017-01-03,House,TN,200,"Blackburn, Marsha",B001243,1952-06-06,8,8,23587,64.5776865160849,Boomers,Republican Party
116,2019-01-03,Senate,TN,200,"Blackburn, Marsha",B001243,1952-06-06,9,1,24317,66.5763175906913,Boomers,Republican Party
117,2021-01-03,Senate,TN,200,"Blackburn, Marsha",B001243,1952-06-06,10,2,25048,68.5776865160849,Boomers,Republican Party
118,2023-01-03,Senate,TN,200,"Blackburn, Marsha",B001243,1952-06-06,11,3,25778,70.5763175906913,Boomers,Republican Party
108,2003-01-03,House,AL,200,"Bonner, Jr., Josiah Robins (Jo)",B001244,1959-11-19,1,1,15751,43.1238877481177,Boomers,Republican Party
109,2005-01-03,House,AL,200,"Bonner, Jr., Josiah Robins (Jo)",B001244,1959-11-19,2,2,16482,45.1252566735113,Boomers,Republican Party
110,2007-01-03,House,AL,200,"Bonner, Jr., Josiah Robins (Jo)",B001244,1959-11-19,3,3,17212,47.1238877481177,Boomers,Republican Party
111,2009-01-03,House,AL,200,"Bonner, Jr., Josiah Robins (Jo)",B001244,1959-11-19,4,4,17943,49.1252566735113,Boomers,Republican Party
112,2011-01-03,House,AL,200,"Bonner, Jr., Josiah Robins (Jo)",B001244,1959-11-19,5,5,18673,51.1238877481177,Boomers,Republican Party
113,2013-01-03,House,AL,200,"Bonner, Jr., Josiah Robins (Jo)",B001244,1959-11-19,6,6,19404,53.1252566735113,Boomers,Republican Party
108,2003-01-03,House,NH,200,"Bradley, Jeb",B001246,1952-10-20,1,1,18337,50.2039698836413,Boomers,Republican Party
109,2005-01-03,House,NH,200,"Bradley, Jeb",B001246,1952-10-20,2,2,19068,52.2053388090349,Boomers,Republican Party
108,2003-01-03,House,FL,200,"Brown-Waite, Virginia (Ginny)",B001247,1943-10-05,1,1,21640,59.2470910335387,Silent,Republican Party
109,2005-01-03,House,FL,200,"Brown-Waite, Virginia (Ginny)",B001247,1943-10-05,2,2,22371,61.2484599589322,Silent,Republican Party
110,2007-01-03,House,FL,200,"Brown-Waite, Virginia (Ginny)",B001247,1943-10-05,3,3,23101,63.2470910335387,Silent,Republican Party
111,2009-01-03,House,FL,200,"Brown-Waite, Virginia (Ginny)",B001247,1943-10-05,4,4,23832,65.2484599589322,Silent,Republican Party
108,2003-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,1,1,19004,52.0301163586585,Boomers,Republican Party
109,2005-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,2,2,19735,54.031485284052,Boomers,Republican Party
110,2007-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,3,3,20465,56.0301163586585,Boomers,Republican Party
111,2009-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,4,4,21196,58.031485284052,Boomers,Republican Party
112,2011-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,5,5,21926,60.0301163586585,Boomers,Republican Party
113,2013-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,6,6,22657,62.031485284052,Boomers,Republican Party
114,2015-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,7,7,23387,64.0301163586584,Boomers,Republican Party
115,2017-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,8,8,24118,66.031485284052,Boomers,Republican Party
116,2019-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,9,9,24848,68.0301163586584,Boomers,Republican Party
117,2021-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,10,10,25579,70.031485284052,Boomers,Republican Party
118,2023-01-03,House,TX,200,"Burgess, Michael C.",B001248,1950-12-23,11,11,26309,72.0301163586584,Boomers,Republican Party
108,2003-01-03,House,GA,200,"Burns, Max",B001249,1948-11-08,1,1,19779,54.1519507186858,Boomers,Republican Party
108,2003-01-03,House,UT,200,"Bishop, Robert (Rob)",B001250,1951-07-13,1,1,18802,51.4770704996578,Boomers,Republican Party
109,2005-01-03,House,UT,200,"Bishop, Robert (Rob)",B001250,1951-07-13,2,2,19533,53.4784394250513,Boomers,Republican Party
110,2007-01-03,House,UT,200,"Bishop, Robert (Rob)",B001250,1951-07-13,3,3,20263,55.4770704996578,Boomers,Republican Party
111,2009-01-03,House,UT,200,"Bishop, Robert (Rob)",B001250,1951-07-13,4,4,20994,57.4784394250513,Boomers,Republican Party
112,2011-01-03,House,UT,200,"Bishop, Robert (Rob)",B001250,1951-07-13,5,5,21724,59.4770704996578,Boomers,Republican Party
113,2013-01-03,House,UT,200,"Bishop, Robert (Rob)",B001250,1951-07-13,6,6,22455,61.4784394250513,Boomers,Republican Party
114,2015-01-03,House,UT,200,"Bishop, Robert (Rob)",B001250,1951-07-13,7,7,23185,63.4770704996578,Boomers,Republican Party
115,2017-01-03,House,UT,200,"Bishop, Robert (Rob)",B001250,1951-07-13,8,8,23916,65.4784394250513,Boomers,Republican Party
116,2019-01-03,House,UT,200,"Bishop, Robert (Rob)",B001250,1951-07-13,9,9,24646,67.4770704996578,Boomers,Republican Party
108,2003-01-03,House,NC,100,"Butterfield, George Kenneth, Jr. (G.K.)",B001251,1947-04-27,1,1,20340,55.6878850102669,Boomers,Democratic Party
109,2005-01-03,House,NC,100,"Butterfield, George Kenneth, Jr. (G.K.)",B001251,1947-04-27,2,2,21071,57.6892539356605,Boomers,Democratic Party
110,2007-01-03,House,NC,100,"Butterfield, George Kenneth, Jr. (G.K.)",B001251,1947-04-27,3,3,21801,59.6878850102669,Boomers,Democratic Party
111,2009-01-03,House,NC,100,"Butterfield, George Kenneth, Jr. (G.K.)",B001251,1947-04-27,4,4,22532,61.6892539356605,Boomers,Democratic Party
112,2011-01-03,House,NC,100,"Butterfield, George Kenneth, Jr. (G.K.)",B001251,1947-04-27,5,5,23262,63.6878850102669,Boomers,Democratic Party
113,2013-01-03,House,NC,100,"Butterfield, George Kenneth, Jr. (G.K.)",B001251,1947-04-27,6,6,23993,65.6892539356605,Boomers,Democratic Party
